imdb_link,title,release_year,critic_score,audience_score,theater_release_date,dvd_release_date,streaming_release_date,genre,casts,directors,rotten_link,count_award,user_rate,imdb_rating,plot_des,runtime,budget,opening_weekend_gross,box_office_gross,studio,mpaa_rating
https://www.imdb.com/title/tt7698468/,A CALL TO SPY,2019,72,82,"Oct 2, 2020",,"Oct 2, 2020","['history', 'drama']","['Kim Jennings', 'David Hoffman', 'Stana Katic', 'Sarah Megan Thomas', 'Andrew Richardson', 'Paul Tothill', 'Lillie Rebecca McDonough', 'Lydia Dean Pilcher', 'Rossif Sutherland', 'Harriet Leve', 'Joey Shaista Horn', 'Robby Baumgartner', 'Radhika Apte', 'Samuel Roukin', 'Linus Roache']",['Lydia Dean Pilcher'],https://www.rottentomatoes.com/m/a_call_to_spy,0,6.4,,"In the beginning of WWII, with Britain becoming desperate, Churchill orders his new spy agency - SOE - to recruit and train women as spies.",123,,"$35,098","$842,070",SMT Pictures,PG-13
https://www.imdb.com/title/tt6324278/,ABOMINABLE,2019,81,95,"Sep 27, 2019",,"Sep 27, 2019","['animation', 'kidsandfamily', 'adventure', 'comedy']","['Michelle Wong', 'Rich Dietl', 'Rupert Gregson-Williams', 'Tsai Chin', 'Albert Tsai', 'Sarah Paulson', 'Peilin Chou', 'Eddie Izzard', 'Li Ruigang', 'Frank Zhu', 'Tenzing Norgay Trainor', 'Jill Culton', 'Tim Johnson', 'Suzanne Buirgy', 'Chloe Bennet', 'Todd Wilderman', 'Pamela Ziegenhagen-Shefland', 'James Hong', 'Joseph Izzo']",['Jill Culton'],https://www.rottentomatoes.com/m/abominable,0,7,,Three teenagers must help a Yeti return to his family while avoiding a wealthy man and a zoologist who want him for their own needs.,97,"$75,000,000","$20,612,100","$179,365,993",DreamWorks Animation,PG
https://www.imdb.com/title/tt4456850/,ADVENTURES IN BABYSITTING,2016,86,61,,,"Sep 12, 2016","['kidsandfamily', 'adventure', 'comedy']","['Tiffany Paulsen', 'Kevin Quinn', 'John Schultz', 'Jet Jurgensmeyer', 'Sofia Carson', 'Max Gecowets', 'Sabrina Carpenter', 'Madison Horcher', 'Michelle Manning', 'Mallory James Mahoney', 'Nikki Hahn', 'Shawn Williamson']",['John Schultz'],https://www.rottentomatoes.com/m/adventures_in_babysitting_2015,0,6.1,,"Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally runs away into the big city without any supervision.",105,"$9,000,000",,,Disney Channel,TV-G
https://www.imdb.com/title/tt9351980/,AMERICAN FACTORY,2019,96,80,"Aug 21, 2019",,"Aug 21, 2019",['documentary'],"['Jeff Skoll', 'Diane Weyermann', 'Jeff Reichert', 'Sherrod Brown', 'Julie Parker Benello', 'Chad Cannon', 'Steven Bognar', 'Julia Reichert']","['Steven Bognar', 'Julia Reichert']",https://www.rottentomatoes.com/m/american_factory,0,7.4,,"In post-industrial Ohio, a Chinese billionaire opens a factory in an abandoned General Motors plant, hiring two thousand Americans. Early days of hope and optimism give way to setbacks as high-tech China clashes with working-class America.",110,,,,Higher Ground Productions,TV-14
https://www.imdb.com/title/tt6217306/,APOSTLE,2018,79,54,,,"Oct 12, 2018","['mysteryandthriller', 'horror']","['Aria Prayogi', 'Gareth Evans', 'Michael Sheen', 'Matt Flannery', 'Aram Tertzakian', 'Mark Lewis Jones', 'Lucy Boynton', 'Elen Rhys', 'Nate Bolotin', 'Dan Stevens', 'Bill Milner', 'Kristine Froseth', 'Ed Talfan', 'Fajar Yuskemal', 'Annes Elwy', 'Richard Elfyn', 'Nick Spicer']",['Gareth Evans'],https://www.rottentomatoes.com/m/apostle_2018,0,6.3,,"In 1905, a drifter on a dangerous mission to rescue his kidnapped sister tangles with a sinister religious cult on an isolated island.",130,,,,One More One Productions,TV-MA
https://www.imdb.com/title/tt3628584/,BARBERSHOP THE NEXT CUT,2016,90,66,"Apr 15, 2016",,"Jan 7, 2017",['comedy'],"['Robert Teitel', 'Kenya Barris', 'Common', 'Anthony Anderson', 'Ronald G. Muhammad', 'Jazsmin Lewis-Kelley', 'Regina Hall', 'Jeff Kwatinetz', 'Nicki Minaj', 'Becki Cross Trujillo', 'Cedric the Entertainer', 'Sean Patrick Thomas', 'Ice Cube', 'JB Smoove', 'Malcolm D. Lee', 'George L. Tillman Jr.', 'Tracy Oliver', 'Eve']",['Malcolm D. Lee'],https://www.rottentomatoes.com/m/barbershop_the_next_cut_2016,0,5.9,,"As their surrounding community has taken a turn for the worse, the crew at Calvin's Barbershop come together to bring some much needed change to their neighborhood.",111,"$20,000,000","$20,242,415","$55,030,051",Cube Vision,PG-13
https://www.imdb.com/title/tt4558200/,CROWN VIC,2019,58,73,"Nov 8, 2019",,"Nov 15, 2019","['mysteryandthriller', 'action']","['Scottie Thompson', 'Gregg Bello', 'David Andalman', 'Thomas Scott Stanton', 'Devon Werkheiser', 'Luke Taylor', 'Jim Valdez', 'Emma Ishta', 'Jeffery Alan Jones', 'Josh Hopkins', 'Bridget Moynahan', 'Alex Morf', 'Joel Souza', 'Luke Kleintank', 'Thomas Jane', 'David Krumholtz', ""James Andrew O'Connor"", 'Anjul Nigam', 'Steve Straka']",['Joel Souza'],https://www.rottentomatoes.com/m/crown_vic,0,6.5,,Follows one memorable night in the life of LAPD officer Ray Mandel while hunting two cop killers on the loose.,110,"$3,600,000","$2,468","$3,868",Brittany House Pictures,R
https://www.imdb.com/title/tt3289728/,EQUALS,2015,36,42,"Jul 15, 2016",,"Nov 18, 2016","['scifi', 'drama', 'romance']","['Nicholas Hoult', 'Jared D. Underwood', 'Ridley Scott', 'Kristen Stewart', 'Michael Schaefer', 'Drake Doremus', 'Russell Levine', 'Nathan Parker', 'David Selby', 'Guy Pearce', 'Jacki Weaver', 'Chip Diggins', 'Toby Huss', 'Michael Pruss', 'Scott Lawrence', 'Kate Lyn Sheil', 'Bel Powley', 'Ann Ruark', 'Jay Stern']",['Drake Doremus'],https://www.rottentomatoes.com/m/equals_2016,0,6.1,,"In an emotionless utopia, two people fall in love when they regain their feelings from a mysterious disease, causing tensions between them and their society.",101,"$16,000,000","$9,206","$2,084,628",Freedom Media,PG-13
https://www.imdb.com/title/tt2096673/,INSIDE OUT,2015,98,89,"Jun 19, 2015",,"Nov 3, 2015","['animation', 'kidsandfamily', 'fantasy', 'comedy']","['Ralph Eggleston', 'Richard Kind', 'Bill Hader', 'Kaitlyn Dias', 'Michael Giacchino', 'Josh Cooley', 'Kevin Nolting', 'Ronaldo Del Carmen', 'Patrick Lin', 'Jonas Rivera', 'Mindy Kaling', 'Meg LeFauve', 'Kyle MacLachlan', 'Amy Poehler', 'Phyllis Smith', 'Diane Lane', 'Pete Docter', 'Lewis Black']",['Pete Docter'],https://www.rottentomatoes.com/m/inside_out_2015,0,8.1,,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school.",95,"$175,000,000","$90,440,272","$858,071,350",Pixar Animation Studios,PG
https://www.imdb.com/title/tt8772262/,MIDSOMMAR,2019,83,63,"Aug 30, 2019",,"Sep 24, 2019","['mysteryandthriller', 'horror']","['Lucian Johnston', 'Vilhelm Blomgren', 'Jack Reynor', 'Pelle Nilsson', 'Ben Rimmer', 'Florence Pugh', 'Fredrik Heinig', 'Isabelle Grill', 'Pawel Pogorzelski', 'Archie Madekwe', 'Will Poulter', 'Philip Westgren', 'Lars Knudsen', 'Anna Åström', 'William Jackson Harper', 'Ellora Torchia', 'Gunnel Fred', 'Ari Aster', 'Patrik Andersson']",['Ari Aster'],https://www.rottentomatoes.com/m/midsommar,0,7.1,,A couple travels to Scandinavia to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,148,"$9,000,000","$6,560,030","$47,903,099",A24,R
https://www.imdb.com/title/tt2293640/,MINIONS,2015,55,49,"Jul 10, 2015",,"Aug 10, 2016","['animation', 'kidsandfamily', 'adventure', 'comedy']","['Steve Coogan', 'Allison Janney', 'Chris Renaud', 'Jon Hamm', 'Geoffrey Rush', 'Kyle Balda', 'Pierre Coffin', 'Chris Meledandri', 'Heitor Pereira', 'Michael Keaton', 'Brian Lynch', 'Janet Healy', 'Katy Mixon', 'Jennifer Saunders', 'Sandra Bullock', 'Claire Dodgson', 'Steve Carell']","['Kyle Balda', 'Pierre Coffin']",https://www.rottentomatoes.com/m/minions,1,6.4,,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",91,"$74,000,000","$115,718,405","$1,159,444,662",Illumination Entertainment,PG
https://www.imdb.com/title/tt1699147/,SEVEN DAYS IN UTOPIA,2011,21,67,"Sep 2, 2011",,"Nov 18, 2016",['drama'],"['Jason Michael Berman', 'Lucas Black', 'Jerry Ferrara', 'Brian Geraghty', 'K. J. Choi', 'Rob Levine', 'Madison Burge', 'Joseph Lyle Taylor', 'Melissa Leo', 'Sandra Thrift', 'Jess Stainbrook', 'David L. Cook', 'Kathy Baker', 'Matthew Dean Russell', 'Joseph Coors Jr.', 'Robert Duvall', 'Deborah Ann Woll', 'Mark G. Mathis']",['Matthew Dean Russell'],https://www.rottentomatoes.com/m/seven_days_in_utopia_2011,1,6.1,,"After a disastrous debut on the pro circuit, a young golfer finds himself unexpectedly stranded in Utopia, Texas and welcomed by an eccentric rancher.",100,"$7,500,000","$1,316,910","$4,373,074",Prospect Park,G
https://www.imdb.com/title/tt3316960/,STILL ALICE,2014,85,85,"Jan 16, 2015",,"Nov 8, 2016",['drama'],"['Richard Glatzer', 'Kate Bosworth', 'Lex Lutzus', 'Marie Savare', 'Victoria Cartagena', 'Julianne Moore', 'Christine Vachon', 'Maria Shriver', 'Kristen Stewart', 'Hunter Parrish', 'Wash Westmoreland', 'James Brown', 'Shane McRae', 'Alec Baldwin', 'Stephen Kunken', 'Pamela Koffler', 'Seth Gilliam', 'Erin Darke']","['Richard Glatzer', 'Wash Westmoreland']",https://www.rottentomatoes.com/m/still_alice,0,7.5,,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.,101,"$5,000,000","$197,000","$44,779,195",Lutzus-Brown,PG-13
https://www.imdb.com/title/tt4463816/,TERMINAL,2018,21,36,"May 11, 2018",,"May 11, 2018","['crime', 'drama', 'mysteryandthriller']","['David Barron', 'Max Irons', 'Arianne Fraser', 'Vaughn Stein', 'Tom Ackerley', 'Mike Myers', 'Josey McNamara', 'Christopher Ross', 'Teun Hilte', 'Jourdan Dunn', 'Matthew Lewis', 'Les Loveday', 'Katarina Cas', 'Margot Robbie', 'Dexter Fletcher', 'Nick Moran', 'Simon Pegg', 'Molly Hassell']",['Vaughn Stein'],https://www.rottentomatoes.com/m/terminal_2018,0,5.4,,"A film noir taking place in a train terminal at night. Add 2 male assassins, female assassin, waitress, teacher, janitor and crime boss. Add revenge. Who says mystery is a lost art?",95,,,"$843,970",Beagle Pug Films,Not Rated
https://www.imdb.com/title/tt0816442/,THE BOOK THIEF,2013,48,73,"Nov 8, 2013",,"Nov 18, 2015","['history', 'drama']","['Florian Ballhaus', 'Roger Allam', 'Kirsten Block', 'Levin Liam', 'Emily Watson', 'Carina N. Wiese', 'Ken Blancato', 'John Wilson', 'Bill Crutcher', 'Redmond Morris', 'Brian Percival', 'Barbara Auer', 'Karen Rosenfelt', 'John Williams', 'Geoffrey Rush', 'Nico Liersch', 'Simon Elliott', 'Ben Schnetzer', 'Michael Petroni', 'Sophie Nélisse']",['Brian Percival'],https://www.rottentomatoes.com/m/the_book_thief,1,7.6,,"While subjected to the horrors of World War II Germany, young Liesel finds solace by stealing books and sharing them with others. In the basement of her home, a Jewish refugee is being protected by her adoptive parents.",131,"$19,000,000","$105,005","$76,586,316",Fox 2000 Pictures,PG-13
https://www.imdb.com/title/tt1226753/,THE DEBT,2010,77,66,"Aug 31, 2011",,"Dec 1, 2015","['drama', 'mysteryandthriller']","['Kris Thykier', 'Sam Worthington', 'Romi Aboulafia', 'Marton Csokas', 'Ciarán Hinds', 'Matthew Vaughn', 'Jane Goldman', 'Jessica Chastain', 'Peter Straughan', 'Eitan Evan', 'Tom Wilkinson', 'Tarquin Pack', 'John Madden', 'Helen Mirren', 'Ben Davis', 'Eduardo Rossoff', 'Jesper Christensen']",['John Madden'],https://www.rottentomatoes.com/m/1211195-debt,0,6.8,,"In 1965, three Mossad Agents cross into East Berlin to apprehend a notorious Nazi war criminal. Thirty years later, the secrets the Agents share come back to haunt them.",113,"$20,000,000","$9,909,499","$45,636,368",Miramax,R
https://www.imdb.com/title/tt7456312/,THE LAST THING HE WANTED,2020,5,14,"Feb 21, 2020",,"Feb 21, 2020","['crime', 'drama', 'mysteryandthriller']","['Willem Dafoe', 'Ben Affleck', 'Dee Rees', 'Anne Hathaway']",['Dee Rees'],https://www.rottentomatoes.com/m/the_last_thing_he_wanted,0,4.3,,A veteran D.C. journalist loses the thread of her own narrative when a guilt-propelled errand for her father thrusts her from byline to unwitting subject in the very story she's trying to break. Adapted from Joan Didion's namesake novel.,115,,,,Elevated Films (II),R
https://www.imdb.com/title/tt5816682/,VICTORIA  ABDUL,2017,66,68,"Oct 6, 2017",,"Dec 5, 2017","['history', 'drama', 'biography']","['Adeel Akhtar', 'Christine Langan', 'Olivia Williams', 'Michael Gambon', 'Simon Callow', 'Tim Bevan', 'Stephen Frears', 'Liza Chasin', 'Eddie Izzard', 'Eric Fellner', 'Amelia Granger', 'Julian Wadham', 'Tim Pigott-Smith', 'Tracey Seaward', 'Lee Hall', 'Beeban Kidron', 'Judi Dench', 'Ali Fazal', 'Fenella Woolgar']",['Stephen Frears'],https://www.rottentomatoes.com/m/victoria_and_abdul,0,6.8,,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,111,"$21,000,000","$158,845","$66,558,465",BBC Films,PG-13
https://www.imdb.com/title/tt5783956/,WHEN WE FIRST MET,2018,43,58,,,"Feb 9, 2018",['romance'],"['Shelley Hennig', 'Noureen DeWulf', 'Mary Viola', 'David Hennings', 'Alexandra Daddario', 'Chris Wylde', 'Ari Sandel', 'Adam Saunders', 'Mason Novick', 'Adam Devine', 'Steven Eddy', 'Bingo Gubelmann', 'Steven Bello', 'Robbie Amell', 'Daniella Kahane', 'John Whittington', 'Dean West', 'Andrew Bachelor']",['Ari Sandel'],https://www.rottentomatoes.com/m/when_we_first_met,0,6.4,,"Noah meets Avery at a Halloween party and falls in love but gets friend-zoned. 3 years later, she's engaged to someone else. Noah returns in a time machine to fix things.",97,"$10,000,000",,,Footprint Features,TV-14
https://www.imdb.com/title/tt1072748/,WINCHESTER,2018,13,31,"Feb 2, 2018",,"Apr 1, 2018","['horror', 'mysteryandthriller']","['Tobin Armbrust', 'Tyler Coppin', 'Tom Vaughan', 'Emm Wiseman', 'Michael Spierig', 'Peter Spierig', ""Finn Scicluna-O'Prey"", 'Tim McGahan', 'Brett Tomberlin', 'Daniel Diamond', 'Eamon Farren', 'Jason Clarke', 'Benedict Carver', 'Helen Mirren', 'Sarah Snook', 'Thor Carlsson', 'Laura Brent', 'Angus Sampson']","['Michael Spierig', 'Peter Spierig']",https://www.rottentomatoes.com/m/winchester,0,5.5,,"Ensconced in her sprawling San Jose, California mansion, eccentric firearm heiress Sarah Winchester (Dame Helen Mirren) believes she is haunted by the souls of people killed by the Winchester repeating rifle.",99,"$3,500,000","$9,307,626","$44,019,588",CBS Films,PG-13
https://www.imdb.com/title/tt2178470/,YEH JAWAANI HAI DEEWANI,2013,57,64,,,"Nov 30, 2016",['romance'],"['Pritam Chakraborty', 'Manikandan', 'Ayan Mukherjee', 'Karan Johar', 'Mokshad Dodwani', 'Akiv Ali', 'Hussain Dalal', 'Ranbir Kapoor', 'Deepika Padukone', 'Evelyn Sharma', 'Kalki Koechlin', 'Poorna Jagannathan', 'Aditya Roy Kapoor', 'Marijke Desouza', 'Apoorva Mehta', 'Omar Khan', 'Hiroo Johar']",['Ayan Mukherjee'],https://www.rottentomatoes.com/m/yeh_jawaani_hai_deewani_2013,0,7.1,,"Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.",160,,"$1,568,677","$30,991,781",Dharma Productions,Not Rated
https://www.imdb.com/title/tt1349451/,BUTTER,2011,34,44,"Oct 5, 2012",,"Dec 10, 2016",['comedy'],"['Ashley Greene', 'Ty Burrell', 'Phyllis Smith', 'Kelly Carmichael', 'Jim Field Smith', 'Olivia Wilde', 'Alissa Phillips', 'Benjamin Ormand', 'Juliana Janes', 'Harvey Weinstein', 'Bob Weinstein', 'Kristen Schaal', 'Alicia Silverstone', 'Rob Corddry', 'Michael De Luca', 'Jason Micallef', 'Yara Shahidi', 'Jennifer Garner', 'Hugh Jackman']",['Jim Field Smith'],https://www.rottentomatoes.com/m/butter_2011,0,6.2,,"In Iowa, a girl in foster care discovers her talent for butter carving and finds herself pitted against an ambitious local woman in their town's annual contest.",90,,"$70,931","$175,706",Hurwitz Creative,R
https://www.imdb.com/title/tt4594834/,CHIRAQ,2015,82,49,"Dec 4, 2015",,"Feb 4, 2016","['comedy', 'drama']","['Hye Mee Na', 'Harry Lennix', 'Kevin Willmott', 'Matthew Libatique', 'Spike Lee', 'Angela Bassett', 'Wesley Snipes', 'Jon Kilik', 'John Cusack', 'Terence Blanchard', 'Ryan Denmark', 'Nick Cannon', 'Jennifer Hudson', 'D.B. Sweeney', 'Samuel L. Jackson', 'Teyonah Parris', 'Steve Harris']",['Spike Lee'],https://www.rottentomatoes.com/m/chi_raq,0,5.7,,"A modern day adaptation of the ancient Greek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago, Illinois.",127,,"$1,198,453","$2,719,699",40 Acres & A Mule Filmworks,R
https://www.imdb.com/title/tt2866360/,COHERENCE,2013,88,81,,,"Aug 10, 2016","['scifi', 'mysteryandthriller']","['Lorene Scafaria', 'Lene Bausager', 'Nicholas Brendon', 'Alex Manugian', 'James Ward Byrkit', 'Lauren Maher', 'Hugo Armstrong', 'Elizabeth Gracen', 'Emily Baldoni', 'Maury Sterling']",['James Ward Byrkit'],https://www.rottentomatoes.com/m/coherence_2013,0,7.2,,Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.,89,"$50,000","$17,000","$139,745",Bellanova Films,Not Rated
https://www.imdb.com/title/tt4701724/,EARLY MAN,2018,81,49,"Feb 16, 2018",,"May 15, 2018","['animation', 'kidsandfamily', 'adventure', 'comedy']","['Peter Lord', 'Selina Griffiths', 'Richard Beek', 'Timothy Spall', 'Richard Ayoade', 'Rob Brydon', 'Alicia Gold', 'Ron Halpern', 'James Higginson', 'Maisie Williams', 'Carla Shelley', 'Miriam Margolyes', 'Mark Williams', 'Eddie Redmayne', 'Nick Park', 'David Sproxton', 'Tom Hiddleston', 'Mark Burton', 'Johnny Vegas']",['Nick Park'],https://www.rottentomatoes.com/m/early_man,1,6.1,,"Set at the dawn of time, when prehistoric creatures and woolly mammoths roamed the earth, Early Man tells the story of Dug, along with sidekick Hognob as they unite his tribe against a mighty enemy Lord Nooth and his Bronze Age City to save their home.",89,"$50,000,000","$3,190,525","$54,622,814",Summit Entertainment,PG
https://www.imdb.com/title/tt1234654/,GREENBERG,2010,76,42,"Mar 19, 2010",,"May 23, 2016","['comedy', 'drama', 'romance']","['Mina Badie', 'Harris Savides', 'Susan Taylor', 'Merritt Wever', 'Greta Gerwig', 'Tim Streeto', 'James Murphy', 'Ford Wheeler', 'Scott Rudin', 'Mark Bridges', 'Rhys Ifans', 'Jennifer Jason Leigh', 'Lila Yacoub', 'Noah Baumbach', 'Ben Stiller', 'Zach Chassler', 'Chris Messina', 'Blair Tefkin']",['Noah Baumbach'],https://www.rottentomatoes.com/m/greenberg,0,6.1,,"A man from Los Angeles, who moved to New York years ago, returns to L.A. to figure out his life while he house-sits for his brother. He soon sparks with his brother's assistant.",107,,"$118,152","$6,344,112",Scott Rudin Productions,R
https://www.imdb.com/title/tt2639336/,GRETA,2018,60,42,"Mar 1, 2019",,"May 14, 2019","['drama', 'mysteryandthriller']","['Parker Sawyers', 'Sidney Kimmel', 'Zawe Ashton', 'Ray Wright', 'Maika Monroe', 'James Flynn', 'Isabelle Huppert', 'Lei Luo', 'Mei Han', 'Lawrence Bender', 'Stephen Rea', 'Chloë Grace Moretz', 'Jeff Hiller', 'John Penotti', 'Thaddeus Daniels', 'Raven Dauda', 'Neil Jordan', 'Colm Feore']",['Neil Jordan'],https://www.rottentomatoes.com/m/greta_2019,0,6,,A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.,98,,"$4,481,910","$18,653,107",Sidney Kimmel Entertainment,R
https://www.imdb.com/title/tt4613254/,HEARTSTONE,2016,84,77,,,"Oct 10, 2017","['gayandlesbian', 'drama']","['Baldur Einarsson', 'Lars Bjørn Hansen', 'Nina Dogg Filippusdottir', 'Lise Orheim Stender', 'Guðmundur Arnar Guðmundsson', 'Diljá Valsdóttir', 'Jesper Morthorst', 'Sveinn Ólafur Gunnarsson', 'Nanna Kristín Magnúsdóttir', 'Sturla Brandth Grøvlen', 'Søren Malling', 'Anton Máni Svansson', 'Lars Bredo Rahbek', 'Kristian Eidnes Andersen', 'Blær Hinriksson', 'Jónína Þórdís Karlsdóttir', 'Katla Njálsdóttir', 'Rán Ragnarsdóttir']",['Guðmundur Arnar Guðmundsson'],https://www.rottentomatoes.com/m/heartstone_2017,0,7.4,,"In a fishing village in Iceland, a boy develops feelings for his best friend as his best friend pursues his affections for a girl.",129,,,"$361,878",SF Studios,Unrated
https://www.imdb.com/title/tt1637688/,IN TIME,2011,36,51,"Oct 28, 2011",,"Nov 25, 2015","['action', 'scifi']","['Andrew Niccol', 'Kristel Laiblin', 'Eric Newman', 'Hutch Parker', 'Vincent Kartheiser', 'Johnny Galecki', 'Amanda Seyfried', 'Arnon Milchan', 'Justin Timberlake', 'Matt Bomer', 'Andrew Z. Davis', 'Brendan Miller', 'Marc Abraham', 'Amy Israel', 'Cillian Murphy', 'Collins Pennie', 'Toby Hemingway', 'Olivia Wilde']",['Andrew Niccol'],https://www.rottentomatoes.com/m/in_time,0,6.7,,"In a future where people stop aging at 25, but are engineered to live only one more year, having the means to buy your way out of the situation is a shot at immortal youth. Here, Will Salas finds himself accused of murder and on the run with a hostage - a connection that becomes an important part of the way against the system.",109,"$40,000,000","$12,050,368","$173,930,596",New Regency Productions,PG-13
https://www.imdb.com/title/tt1329177/,K,2012,20,44,,,"Jan 25, 2017","['gayandlesbian', 'drama', 'mysteryandthriller']","['Sonya Eddy', 'John J. Rutchland III', 'Ben Spiegelman', 'Jules Stewart', 'Goran Visnjic', 'Jason Mewes', 'Mark R. Smith', 'Michele Berk', 'Tiffany Mulheron', 'Portia Doubleday', 'Sarah Trost', 'Craig Owens', 'Luis Moncada', 'Kate del Castillo', 'Pam Dixon', 'P.J. Byrne', 'Jared Kurt', 'D.B. Sweeney', 'Tom Wright Jr.']",['Jules Stewart'],https://www.rottentomatoes.com/m/k_11,0,5.1,,"A record producer comes around after binging on drink and drugs. He finds himself in a section of the Los Angeles County Jail reserved for homosexuals, which is ruled by a transgender woman named Mousey.",88,,,,Libertine Films,Not Rated
https://www.imdb.com/title/tt3513054/,LAST DAYS IN THE DESERT,2015,76,45,"May 13, 2016",,"Aug 2, 2016",['drama'],"['Rodrigo Garcia', 'Erik Lokkesmoe', 'Ciarán Hinds', 'Bonnie Curtis', 'Michael Macs', 'Wicks Walker', 'Ewan McGregor', 'Nicolas Gonda', 'Ayelet Zurer', 'Paige Dunham', 'Tye Sheridan', 'Corby Pons', 'Susan Gray', 'Julie Lynn']",['Rodrigo Garcia'],https://www.rottentomatoes.com/m/last_days_in_the_desert,0,5.6,,"An imagined chapter from Jesus' forty days of fasting and praying in the desert. On his way out of the wilderness, Jesus struggles with the Devil over the fate of a family in crisis.",98,,,"$24,352",Mockingbird Pictures,PG-13
https://www.imdb.com/title/tt2139881/,LONG SHOT,2019,81,74,"May 3, 2019",,"Jul 16, 2019",['romance'],"['Jonathan Levine', 'Evan Goldberg', 'Charlize Theron', ""O'Shea Jackson Jr."", 'Bob Odenkirk', 'James Weaver', 'Beth Kono', 'Tristan D. Lalla', 'Alexander Skarsgård', 'June Diane Raphael', 'Ravi Patel', 'A.J. Dix', 'Andy Serkis', 'Seth Rogen', 'Liz Hannah', 'Dan Sterling', 'Randall Park']",['Jonathan Levine'],https://www.rottentomatoes.com/m/long_shot_2019,0,6.8,,"Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.",125,"$40,000,000","$9,740,064","$53,873,809",Summit Entertainment,R
https://www.imdb.com/title/tt1276104/,LOOPER,2012,93,82,"Sep 28, 2012",,"Sep 1, 2014","['action', 'scifi', 'mysteryandthriller']","['Noah Segan', 'Steve Yedlin', 'Rian Johnson', 'James D. Stern', 'Tracie Thoms', 'Summer Qing', 'Ram Bergman', 'Bruce Willis', 'Dan Mintz', 'Emily Blunt', 'Jeff Daniels', 'Peter Schlessel', 'Julie Goldstein', 'Paul Dano', 'Douglas E. Hansen', 'Piper Perabo', 'Joseph Gordon-Levitt', 'Frank Brennan']",['Rian Johnson'],https://www.rottentomatoes.com/m/looper,0,7.4,,"In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.",113,"$30,000,000","$20,801,552","$176,506,819",TriStar Pictures,R
https://www.imdb.com/title/tt5886440/,MARROWBONE,2017,49,57,"Apr 13, 2018",,"Apr 13, 2018","['mysteryandthriller', 'horror']","['Elena Ruiz', 'Charlie Heaton', 'George MacKay', 'Sandra Hermida', 'Anya Taylor-Joy', 'Mia Goth', 'Nicola Harrison', 'Matthew Stagg', 'Tom Fisher', 'Belén Atienza', 'Xavi Giménez', 'Kyle Soller', 'Sergio G. Sánchez', 'J.A. Bayona', 'Laura Brook', 'Paloma Molina', 'Ghislain Barrois', 'Álvaro Augustín']",['Sergio G. Sánchez'],https://www.rottentomatoes.com/m/marrowbone,0,6.7,,"A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live.",110,"€8,000,000",$624,"$12,294,931",Lionsgate,R
https://www.imdb.com/title/tt2053425/,RUST AND BONE,2012,82,80,"Nov 23, 2012",,"Dec 1, 2014","['drama', 'romance']","['Céline Sallette', 'Yann Megard', 'Alexandre Desplat', 'Armand Verdure', 'Yannick Choirat', 'Jacques Audiard', 'Jean-Michel Correia', 'Stéphane Fontaine', 'Mourad Frarema', 'Thomas Bidegain', 'Matthias Schoenaerts', 'Bouli Lanners', 'Corinne Masiero', 'Juliette Welfling', 'Boris Piot', 'Michel Barthélémy', 'Marion Cotillard', 'Martine Cassinelli']",['Jacques Audiard'],https://www.rottentomatoes.com/m/de_rouille_et_dos_2012,0,7.5,,"Put in charge of his young son, Alain leaves Belgium for Antibes to live with his sister and her husband as a family. Alain's bond with Stephanie, a killer whale trainer, grows deeper after Stephanie suffers a horrible accident.",120,"€15,400,000","$27,154","$25,807,712",Why Not Productions,R
